accident_id,vehicle_id,category,brand,model,year
2585509,2585509_1,"В-класс (малый) до 3,9 м",TOYOTA,Yaris,2008.0
2585509,2585509_2,"С-класс (малый средний, компактный) до 4,3 м",TOYOTA,Vista,1997.0
2731878,2731878_1,"В-класс (малый) до 3,9 м",CITROEN,C4,2013.0
2851820,2851820_1,"С-класс (малый средний, компактный) до 4,3 м",DODGE,Stratus,2003.0
2977010,2977010_1,"В-класс (малый) до 3,9 м",NISSAN,Juke,2013.0
2314097,2314097_1,"С-класс (малый средний, компактный) до 4,3 м",HYUNDAI,Прочие модели Hyundai,2009.0
2314097,2314097_2,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ, Жигули  ВАЗ-2106 модификации,1985.0
2317188,2317188_1,"D-класс (средний) до 4,6 м",TOYOTA,RAV 4,2006.0
2317188,2317188_2,"D-класс (средний) до 4,6 м",FORD,Focus,2007.0
2317188,2317188_3,"D-класс (средний) до 4,6 м",NISSAN,Bleubird,1985.0
2321126,2321126_1,"D-класс (средний) до 4,6 м",TOYOTA,Camry,2005.0
2320301,2320301_1,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ,Прочие модели ВАЗ,1997.0
2589153,2589153_1,"С-класс (малый средний, компактный) до 4,3 м",TOYOTA,Corolla,2002.0
2801426,2801426_1,"В-класс (малый) до 3,9 м",TOYOTA,Caldina,2001.0
2801426,2801426_2,"В-класс (малый) до 3,9 м",TOYOTA,Corolla,1999.0
2321988,2321988_1,"В-класс (малый) до 3,9 м",TOYOTA,Corona,1995.0
2321988,2321988_2,"В-класс (малый) до 3,9 м",ВАЗ," Жигули  ВАЗ-2108, 09 и модификации                       ",1991.0
2746212,2746212_1,"В-класс (малый) до 3,9 м",ВАЗ, Нива  ВАЗ-2121 и модификации,2006.0
2783055,2783055_1,Прочие легковые автомобили,TOYOTA,Highlander,2002.0
2320957,2320957_1,Мотороллеры,Прочие марки ТС,Прочие марки и модели ТС,1960.0
2840596,2840596_1,"В-класс (малый) до 3,9 м",TOYOTA,Sprinter,1999.0
2746231,2746231_1,"С-класс (малый средний, компактный) до 4,3 м",TOYOTA,Chaser,1997.0
2827751,2827751_1,"В-класс (малый) до 3,9 м",ВАЗ, Жигули  ВАЗ-2104 модификации,1999.0
2322147,2322147_1,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ,Kalina,2008.0
2322147,2322147_2,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ,"ВАЗ 2110, 21101, 21102, 21103, 21108",2001.0
2539346,2539346_1,"В-класс (малый) до 3,9 м",TOYOTA,Corona,1996.0
2539346,2539346_2,"В-класс (малый) до 3,9 м",TOYOTA,Прочие модели Toyota,2005.0
2059475,2059475_1,"С-класс (малый средний, компактный) до 4,3 м",MAZDA,Прочие модели Mazda,2003.0
2697968,2697968_1,"В-класс (малый) до 3,9 м",ВАЗ, Ока  ВАЗ-1111 и модификации,2004.0
2061436,2061436_1,"В-класс (малый) до 3,9 м",NISSAN,Micra (March),2001.0
2061436,2061436_2,Бортовые грузовые автомобили,NISSAN,Прочие марки Nissan,2001.0
2058864,2058864_1,Прочие легковые автомобили,MITSUBISHI,Pajero,2014.0
2062223,2062223_1,Прочие легковые автомобили,УАЗ,УАЗ 469,1979.0
2062223,2062223_2,Велосипеды,,,
2063203,2063203_1,"В-класс (малый) до 3,9 м",TOYOTA,Cresta,1984.0
2060478,2060478_1,"В-класс (малый) до 3,9 м",HONDA,Accord,1987.0
2060478,2060478_2,"В-класс (малый) до 3,9 м",NISSAN,Bleubird,2010.0
2897127,2897127_1,Мопеды с двигателем внутреннего сгорания менее 50 см. куб.,Прочие марки ТС,Прочие марки и модели ТС,2019.0
2218036,2218036_1,Мотоциклы,ИЖ,Юпитер,1988.0
2218036,2218036_2,Фургоны,УАЗ,3909,2015.0
2223787,2223787_1,"В-класс (малый) до 3,9 м",LIFAN,Прочие модели Lifan,2013.0
2218933,2218933_1,"D-класс (средний) до 4,6 м",RENAULT,Duster,2013.0
2218933,2218933_2,"D-класс (средний) до 4,6 м",SKODA,Octavia,2010.0
2570435,2570435_1,Мопеды с двигателем внутреннего сгорания более 50 см. куб.,Прочие марки ТС,Прочие марки и модели ТС,2010.0
2570435,2570435_2,Прочие грузовые автомобили,КАМАЗ,Прочие модели КАМАЗ,2013.0
2118108,2118108_1,"В-класс (малый) до 3,9 м",HYUNDAI,Solaris,2013.0
2115702,2115702_1,Минивэны и универсалы повышенной вместимости,OPEL,Mokka,2013.0
2115702,2115702_2,"С-класс (малый средний, компактный) до 4,3 м",OPEL,Astra,2011.0
2115365,2115365_1,"В-класс (малый) до 3,9 м",KIA,Rio,2016.0
2115365,2115365_2,"В-класс (малый) до 3,9 м",ВАЗ, Жигули  ВАЗ-2107 модификации,2002.0
2116622,2116622_1,Прочие одноярусные,ГАЗ,"2217, 22171, 22177  Соболь  и модификации",2004.0
2974892,2974892_1,Мопеды с электродвигателем менее 4 кВт,Прочие марки ТС,Прочие марки и модели ТС,2016.0
2974892,2974892_2,"В-класс (малый) до 3,9 м",SKODA,Rapid,2018.0
2119701,2119701_1,"В-класс (малый) до 3,9 м",FORD,Focus,2010.0
2699818,2699818_1,Прочие легковые автомобили,BMW,Прочие модели BMW,2007.0
2699818,2699818_2,"С-класс (малый средний, компактный) до 4,3 м",MITSUBISHI,Pajero,2004.0
2699818,2699818_3,Прочие легковые автомобили,NISSAN,Прочие модели Nissan,2012.0
1586153,1586153_1,"В-класс (малый) до 3,9 м",RENAULT,Logan,2014.0
2513260,2513260_1,Прочие легковые автомобили,VOLKSWAGEN,Tiguan,2011.0
2513260,2513260_2,Одноэтажные длиной от 5 до 8 м,MERCEDES,Прочие модели Mercedes,2014.0
1583305,1583305_1,"С-класс (малый средний, компактный) до 4,3 м",HYUNDAI,Solaris,2012.0
1585111,1585111_1,"В-класс (малый) до 3,9 м",KIA,Rio,2012.0
2743323,2743323_1,Одноэтажные длиной от 5 до 8 м,IVECO,Daily,2014.0
2743323,2743323_2,Седельные тягачи,КАМАЗ,6522,2016.0
1864814,1864814_1,"А-класс (особо малый) до 3,5 м",CHEVROLET,Прочие модели Chevrolet,2008.0
1864814,1864814_2,"А-класс (особо малый) до 3,5 м",ВАЗ, Жигули  ВАЗ-2107 модификации,2008.0
2534386,2534386_1,"В-класс (малый) до 3,9 м",ВАЗ,Granta (Гранта),2015.0
2521760,2521760_1,"С-класс (малый средний, компактный) до 4,3 м",RENAULT,Logan,2006.0
2521760,2521760_2,"С-класс (малый средний, компактный) до 4,3 м",CHEVROLET,Прочие модели Chevrolet,2007.0
1861658,1861658_1,"В-класс (малый) до 3,9 м",ВАЗ,Granta (Гранта),2015.0
1861658,1861658_2,"В-класс (малый) до 3,9 м",RENAULT,Fluence,2014.0
1859021,1859021_1,"С-класс (малый средний, компактный) до 4,3 м",NISSAN,X-Trail,2014.0
1862121,1862121_1,Мопеды с двигателем внутреннего сгорания менее 50 см. куб.,Прочие марки мотоциклов,Прочие марки мотоциклов,2015.0
2558803,2558803_1,"В-класс (малый) до 3,9 м",ВАЗ," Жигули  ВАЗ-2108, 09 и модификации                       ",2003.0
2558803,2558803_2,Прочие легковые автомобили,ВАЗ,Priora,2016.0
2254312,2254312_1,"С-класс (малый средний, компактный) до 4,3 м",PEUGEOT,308,2012.0
2253512,2253512_1,"В-класс (малый) до 3,9 м",ВАЗ,Granta (Гранта),2019.0
2253512,2253512_2,"В-класс (малый) до 3,9 м",KIA,Rio,2017.0
2254355,2254355_1,"В-класс (малый) до 3,9 м",NISSAN,Tiida,2013.0
2252846,2252846_1,Бортовые,HYUNDAI,Прочие модели HYUNDAI,2012.0
2252846,2252846_2,Бортовые,ISUZU,Прочие модели Isuzu,1996.0
2246971,2246971_1,"В-класс (малый) до 3,9 м",GEELY,Emgrand,2013.0
2246971,2246971_2,Фургоны,ГАЗ,"2705  Газель , 27057 и модификации",2003.0
2246971,2246971_3,Прочие легковые автомобили,ВАЗ,ВАЗ 2114 и модификации,2011.0
2246971,2246971_4,Прочие легковые автомобили,MAZDA,Mazda 3,2012.0
2233373,2233373_1,"В-класс (малый) до 3,9 м",FORD,Explorer,2014.0
2233373,2233373_2,"В-класс (малый) до 3,9 м",HYUNDAI,Getz,2005.0
2239787,2239787_1,"В-класс (малый) до 3,9 м",DAEWOO,Nexia,2013.0
2235722,2235722_1,Одноэтажные длиной от 8 до 12 м,НефАЗ,52996,2011.0
2253101,2253101_1,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ,"ВАЗ 2111, 21110 (универсал), 21113, 21114",2004.0
2253101,2253101_2,Мотоциклы,SUZUKI,Прочие модели Suzuki,1992.0
2253609,2253609_1,Одноэтажные длиной от 8 до 12 м,ПАЗ,4234,2019.0
2253609,2253609_2,Одноэтажные длиной от 5 до 8 м,PEUGEOT,Boxer,2009.0
2238430,2238430_1,"В-класс (малый) до 3,9 м",HONDA,Civic,2007.0
2238430,2238430_2,"В-класс (малый) до 3,9 м",NISSAN,Sunny,2003.0
2238430,2238430_3,Одноэтажные длиной от 8 до 12 м,ЛИАЗ,Прочие модели ЛИАЗ,2012.0
2244648,2244648_1,Одноэтажные длиной от 5 до 8 м,ГАЗ,Прочие модели ГАЗ,2017.0
2242708,2242708_1,Мотоциклы,SUZUKI,Прочие модели Suzuki,2014.0
2245135,2245135_1,Одноэтажные длиной не более 5 м,,,
2254257,2254257_1,Тракторы,Прочие марки ТС,Прочие марки и модели ТС,1980.0
2233235,2233235_1,"В-класс (малый) до 3,9 м",BMW,5er,1990.0
2233235,2233235_2,"В-класс (малый) до 3,9 м",ВАЗ,"ВАЗ 2110, 21101, 21102, 21103, 21108",2004.0
2240892,2240892_1,"В-класс (малый) до 3,9 м",ВАЗ, Жигули  ВАЗ-2105 модификации,2010.0
2250009,2250009_1,Одноэтажные длиной не более 5 м,Прочие марки автобусов,Прочие марки автобусов,2007.0
2242060,2242060_1,"В-класс (малый) до 3,9 м",MITSUBISHI,Airtek,2002.0
2242060,2242060_2,Мопеды с двигателем внутреннего сгорания менее 50 см. куб.,DAEWOO,Racer,2000.0
2095670,2095670_1,Снегоходы,Прочие марки ТС,Прочие марки и модели ТС,2012.0
1974796,1974796_1,Иные ТС,,,
1974796,1974796_2,Иные ТС,Прочие марки ТС,Прочие марки и модели ТС,
1975662,1975662_1,"В-класс (малый) до 3,9 м",ВАЗ,Kalina,2015.0
1975662,1975662_2,Седельные тягачи,VOLVO,FH,2010.0
2484197,2484197_1,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ,Priora,2012.0
1972599,1972599_1,"С-класс (малый средний, компактный) до 4,3 м",FORD,Focus,2006.0
1972599,1972599_2,"С-класс (малый средний, компактный) до 4,3 м",CHEVROLET,Lacetti,2011.0
1978175,1978175_1,"В-класс (малый) до 3,9 м",ВАЗ,Priora,2012.0
1978175,1978175_2,"В-класс (малый) до 3,9 м",ВАЗ, Жигули  ВАЗ-2107 модификации,2005.0
1978415,1978415_1,"А-класс (особо малый) до 3,5 м",PEUGEOT,307,2002.0
1978415,1978415_2,"В-класс (малый) до 3,9 м",ВАЗ, Жигули  ВАЗ-2105 модификации,2010.0
1976963,1976963_1,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ, Жигули  ВАЗ-2106 модификации,1996.0
1977842,1977842_1,Одноэтажные длиной не более 5 м,FIAT,Прочие модели FIAT,2010.0
1977842,1977842_2,"В-класс (малый) до 3,9 м",SKODA,Fabia,2013.0
1973425,1973425_1,"Е-класс (высший средний, бизнес-класс) до 4,9 м",MERCEDES,E-класс,1997.0
1976485,1976485_1,Одноэтажные длиной от 5 до 8 м,ГАЗ,Прочие модели ГАЗ,2012.0
1976485,1976485_2,Седельные тягачи,MERCEDES,Actros,2014.0
2057351,2057351_1,Легковые автомобили (без типа),TOYOTA,Corolla,2001.0
2624856,2624856_1,Прочие легковые автомобили,TOYOTA,Town Ace,1992.0
2624856,2624856_2,"D-класс (средний) до 4,6 м",TOYOTA,Vitz,2001.0
2499252,2499252_1,Прочие легковые автомобили,HYUNDAI,Santa FE,2008.0
2499252,2499252_2,Бортовые грузовые автомобили,TOYOTA,Hilux,2014.0
2023171,2023171_1,"В-класс (малый) до 3,9 м",TOYOTA,RAV 4,2007.0
2634641,2634641_1,Фургоны,PEUGEOT,Boxer,2007.0
2634641,2634641_2,"В-класс (малый) до 3,9 м",VOLVO,Прочие модели Volvo,2019.0
1874463,1874463_1,Троллейбусы,Прочие марки ТС,Прочие марки и модели ТС,2013.0
1870132,1870132_1,"В-класс (малый) до 3,9 м",ВАЗ,"ВАЗ 2111, 21110 (универсал), 21113, 21114",2001.0
1870132,1870132_2,Велосипеды,,,2000.0
2683567,2683567_1,"В-класс (малый) до 3,9 м",ВАЗ,Priora,2010.0
2683567,2683567_2,"В-класс (малый) до 3,9 м",RENAULT,Kaptur,2021.0
1873550,1873550_1,"В-класс (малый) до 3,9 м",VOLKSWAGEN,Bora,2002.0
1873550,1873550_2,"С-класс (малый средний, компактный) до 4,3 м",CHEVROLET,Прочие модели Chevrolet,2013.0
1873550,1873550_3,Бортовые,SCANIA,P,2008.0
1873209,1873209_1,Мотоциклы,HONDA,CB,1994.0
1873209,1873209_2,"В-класс (малый) до 3,9 м",FAW,Прочие модели Faw,
1869719,1869719_1,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ,Kalina,2009.0
1869719,1869719_2,"С-класс (малый средний, компактный) до 4,3 м",DAEWOO,Matiz,2008.0
1869719,1869719_3,"С-класс (малый средний, компактный) до 4,3 м",KIA,Rio,2006.0
1865955,1865955_1,"В-класс (малый) до 3,9 м",AUDI,80,1992.0
1865955,1865955_2,"В-класс (малый) до 3,9 м",VOLKSWAGEN,Touran,2004.0
2336546,2336546_1,Прочие легковые автомобили,TOYOTA,Corolla,2002.0
2516216,2516216_1,Бортовые грузовые автомобили,УАЗ,3303,2012.0
2344503,2344503_1,"А-класс (особо малый) до 3,5 м",TOYOTA,Прочие модели Toyota,2002.0
2350303,2350303_1,Бортовые,КАМАЗ,Прочие модели КАМАЗ,1985.0
2352185,2352185_1,Седельные тягачи,RENAULT,Прочие модели Renault,2001.0
2612502,2612502_1,"В-класс (малый) до 3,9 м",TOYOTA,Прочие модели Toyota,2005.0
2349451,2349451_1,"В-класс (малый) до 3,9 м",TOYOTA,Corolla,1997.0
2348336,2348336_1,Экскаваторы,Прочие марки ТС,Прочие марки и модели ТС,2008.0
2348336,2348336_2,"С-класс (малый средний, компактный) до 4,3 м",OPEL,Astra,2007.0
2746568,2746568_1,Мотоциклы,ИЖ,Юпитер,1986.0
2347857,2347857_1,"В-класс (малый) до 3,9 м",NISSAN,Primera,1996.0
2732426,2732426_1,"В-класс (малый) до 3,9 м",TOYOTA,Corolla,2004.0
2732426,2732426_2,"В-класс (малый) до 3,9 м",TOYOTA,Corolla,2004.0
2713636,2713636_1,"С-класс (малый средний, компактный) до 4,3 м",TOYOTA,Land Cruiser,1999.0
2713636,2713636_2,"С-класс (малый средний, компактный) до 4,3 м",TOYOTA,Land Cruiser,1999.0
2713636,2713636_3,Прочие одноярусные,ГАЗ,"3221  Газель , 32217, 32213, 32212, 322172, 322132, 322133 и модификации",2014.0
2713636,2713636_4,Прочие одноярусные,ГАЗ,"3221  Газель , 32217, 32213, 32212, 322172, 322132, 322133 и модификации",2014.0
2938090,2938090_1,"В-класс (малый) до 3,9 м",TOYOTA,Corolla,2009.0
2938090,2938090_2,"В-класс (малый) до 3,9 м",CHERY,Tiggo,2023.0
2349055,2349055_1,"С-класс (малый средний, компактный) до 4,3 м",УАЗ,"УАЗ 3151, 31512, 31514, 31519 и модификации",1995.0
2350668,2350668_1,"А-класс (особо малый) до 3,5 м",TOYOTA,Camry,2018.0
2838183,2838183_1,Мопеды с двигателем внутреннего сгорания менее 50 см. куб.,Прочие марки мотоциклов,Прочие марки мотоциклов,2020.0
2083627,2083627_1,"С-класс (малый средний, компактный) до 4,3 м",ГАЗ,"ГАЗ 3110, 3110-101, 3110-111, 3110-311, 3110-331, 3110-341, 3110-411, 3110-441, 3110-600",2005.0
2087262,2087262_1,"В-класс (малый) до 3,9 м",RENAULT,Duster,2012.0
2087262,2087262_2,"В-класс (малый) до 3,9 м",ВАЗ,ВАЗ 2112 и модификации,2003.0
2087930,2087930_1,"С-класс (малый средний, компактный) до 4,3 м",HYUNDAI,Solaris,2013.0
2085515,2085515_1,Фургоны,FIAT,Ducato,2011.0
1803834,1803834_1,"В-класс (малый) до 3,9 м",ВАЗ,Priora,2010.0
2779205,2779205_1,"С-класс (малый средний, компактный) до 4,3 м",PEUGEOT,206,2006.0
1965345,1965345_1,Велосипеды,,,
1965345,1965345_2,"D-класс (средний) до 4,6 м",NISSAN,Teana,2014.0
1971060,1971060_1,"С-класс (малый средний, компактный) до 4,3 м",CITROEN,Xsara,2000.0
1968426,1968426_1,"D-класс (средний) до 4,6 м",FORD,Focus,2007.0
2809434,2809434_1,"В-класс (малый) до 3,9 м",VOLKSWAGEN,Passat,2011.0
2809434,2809434_2,Прочая спецтехника,КАМАЗ,6511,2013.0
2574583,2574583_1,Мотороллеры,,,2010.0
2778439,2778439_1,Прочие легковые автомобили,OPEL,Astra,2010.0
2793328,2793328_1,Прочие легковые автомобили,ВАЗ,Granta (Гранта),2018.0
2793328,2793328_2,Прочие легковые автомобили,ВАЗ,Largus (Ларгус),2020.0
1946293,1946293_1,"В-класс (малый) до 3,9 м",ВАЗ," Жигули  ВАЗ-2108, 09 и модификации                       ",2002.0
1946293,1946293_2,"В-класс (малый) до 3,9 м",МОСКВИЧ,"Москвич 2136, 2137, 2138, 2140",1998.0
2497392,2497392_1,"В-класс (малый) до 3,9 м",NISSAN,Primera,1997.0
2497392,2497392_2,"В-класс (малый) до 3,9 м",VOLKSWAGEN,Golf,1997.0
1948003,1948003_1,"В-класс (малый) до 3,9 м",DAEWOO,Nexia,2003.0
1947422,1947422_1,"В-класс (малый) до 3,9 м",ВАЗ,"ВАЗ 2110, 21101, 21102, 21103, 21108",1999.0
2066058,2066058_1,"D-класс (средний) до 4,6 м",TOYOTA,Corolla,1991.0
2066058,2066058_2,Минивэны и универсалы повышенной вместимости,TOYOTA,Прочие модели Toyota,2008.0
2066606,2066606_1,"С-класс (малый средний, компактный) до 4,3 м",TOYOTA,Camry,1988.0
2066606,2066606_2,"С-класс (малый средний, компактный) до 4,3 м",TOYOTA,Vista,1991.0
2066606,2066606_3,"С-класс (малый средний, компактный) до 4,3 м",NISSAN,R Nessa,1999.0
2867828,2867828_1,"В-класс (малый) до 3,9 м",ВАЗ, Жигули  ВАЗ-2107 модификации,2010.0
2867828,2867828_2,"В-класс (малый) до 3,9 м",Прочие марки ТС,Прочие марки и модели ТС,2008.0
2472023,2472023_1,Мопеды с двигателем внутреннего сгорания менее 50 см. куб.,Прочие марки ТС,Прочие марки и модели ТС,2014.0
2472023,2472023_2,"В-класс (малый) до 3,9 м",ВАЗ," Жигули  ВАЗ-2108, 09 и модификации                       ",2005.0
2505245,2505245_1,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ,ВАЗ 2112 и модификации,2007.0
2642752,2642752_1,Прочая спецтехника,ВАЗ,Granta (Гранта),2014.0
2420872,2420872_1,Рефрижераторы,MITSUBISHI,Прочие модели MITSUBISHI,1998.0
2420872,2420872_2,"В-класс (малый) до 3,9 м",TOYOTA,Прочие модели Toyota,2005.0
2417692,2417692_1,Одноэтажные длиной не более 5 м,ГАЗ,"3221  Газель , 32217, 32213, 32212, 322172, 322132, 322133 и модификации",2004.0
2417692,2417692_2,"D-класс (средний) до 4,6 м",ВАЗ,ВАЗ 2112 и модификации,2005.0
2406768,2406768_1,Фургоны,ГАЗ,"3302, 33027 и модификации",2013.0
2406768,2406768_2,Бортовые грузовые автомобили,КАМАЗ,5321,1982.0
2717302,2717302_1,Мотоциклы,Прочие марки мотоциклов,Прочие марки мотоциклов,2021.0
2717302,2717302_2,"С-класс (малый средний, компактный) до 4,3 м",TOYOTA,Corolla,2008.0
2416442,2416442_1,"D-класс (средний) до 4,6 м",RENAULT,Logan,2011.0
2420069,2420069_1,Самосвалы,КАМАЗ,Прочие модели КАМАЗ,2004.0
2420069,2420069_2,"D-класс (средний) до 4,6 м",DAEWOO,Gentra,2013.0
2412859,2412859_1,"D-класс (средний) до 4,6 м",SUBARU,Forester,1999.0
2407156,2407156_1,Одноэтажные длиной от 5 до 8 м,ПАЗ,32054,2015.0
2408551,2408551_1,Минивэны и универсалы повышенной вместимости,FORD,Explorer,2006.0
2408551,2408551_2,"Е-класс (высший средний, бизнес-класс) до 4,9 м",TOYOTA,Camry,2008.0
2421162,2421162_1,Одноэтажные длиной от 5 до 8 м,ПАЗ,32054,2014.0
2421162,2421162_2,"D-класс (средний) до 4,6 м",FORD,Focus,2013.0
2421162,2421162_3,Прочие одноярусные,MERCEDES,Sprinter,2009.0
2841631,2841631_1,"С-класс (малый средний, компактный) до 4,3 м",TOYOTA,Vitz,2000.0
2329439,2329439_1,"D-класс (средний) до 4,6 м",NISSAN,Datsun,1989.0
2329439,2329439_2,"D-класс (средний) до 4,6 м",MITSUBISHI,Прочие модели Mitsubishi,2001.0
2966016,2966016_1,"С-класс (малый средний, компактный) до 4,3 м",TOYOTA,Прочие модели Toyota,2006.0
2966016,2966016_2,"С-класс (малый средний, компактный) до 4,3 м",HONDA,FIT,2011.0
2332645,2332645_1,Минивэны и универсалы повышенной вместимости,TOYOTA,Ipsum,1998.0
2653618,2653618_1,"D-класс (средний) до 4,6 м",TOYOTA,RAV 4,2010.0
2335441,2335441_1,"С-класс (малый средний, компактный) до 4,3 м",TOYOTA,Camry,1990.0
2335441,2335441_2,"С-класс (малый средний, компактный) до 4,3 м",TOYOTA,Corolla,1998.0
2335441,2335441_3,"С-класс (малый средний, компактный) до 4,3 м",TOYOTA,Прочие модели Toyota,2009.0
2866004,2866004_1,"С-класс (малый средний, компактный) до 4,3 м",TOYOTA,Land Cruiser,2018.0
2866004,2866004_2,"С-класс (малый средний, компактный) до 4,3 м",SUBARU,Impreza,2002.0
2539511,2539511_1,"С-класс (малый средний, компактный) до 4,3 м",TOYOTA,Prius,2006.0
2539511,2539511_2,Прочие легковые автомобили,ВАЗ,Kalina,2009.0
2332176,2332176_1,"D-класс (средний) до 4,6 м",FORD,Прочие модели Ford,1996.0
2332176,2332176_2,"С-класс (малый средний, компактный) до 4,3 м",,,
2330943,2330943_1,"В-класс (малый) до 3,9 м",TOYOTA,Cresta,1985.0
2330943,2330943_2,Велосипеды,Прочие марки ТС,Прочие марки и модели ТС,
2327902,2327902_1,Одноэтажные длиной от 8 до 12 м,DAEWOO,Прочие модели Daewoo,2000.0
2329434,2329434_1,"С-класс (малый средний, компактный) до 4,3 м",HONDA,FIT,2002.0
2329434,2329434_2,"D-класс (средний) до 4,6 м",TOYOTA,Cresta,1987.0
2329434,2329434_3,"С-класс (малый средний, компактный) до 4,3 м",TOYOTA,Caldina,2006.0
2329647,2329647_1,"В-класс (малый) до 3,9 м",HONDA,FIT,2004.0
2329647,2329647_2,"В-класс (малый) до 3,9 м",TOYOTA,Carina,1982.0
2333056,2333056_1,"D-класс (средний) до 4,6 м",NISSAN,Прочие марки Nissan,2000.0
2565604,2565604_1,"С-класс (малый средний, компактный) до 4,3 м",TOYOTA,Прочие модели Toyota,2015.0
1691373,1691373_1,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ,Priora,2012.0
2672795,2672795_1,"В-класс (малый) до 3,9 м",HYUNDAI,Accent,2009.0
2672795,2672795_2,"В-класс (малый) до 3,9 м",HONDA,CR,2008.0
1686289,1686289_1,"В-класс (малый) до 3,9 м",TOYOTA,Camry,2006.0
2815354,2815354_1,"А-класс (особо малый) до 3,5 м",KIA,Rio,2015.0
2815354,2815354_2,Мотоциклы,YANGTZE,Прочие модели Yangtze,2011.0
1689095,1689095_1,"D-класс (средний) до 4,6 м",LEXUS,GS,2008.0
1689095,1689095_2,"D-класс (средний) до 4,6 м",TOYOTA,Cresta,2001.0
1693225,1693225_1,"В-класс (малый) до 3,9 м",DAEWOO,Nexia,2006.0
1692744,1692744_1,"В-класс (малый) до 3,9 м",TOYOTA,Allex,2001.0
1692744,1692744_2,"В-класс (малый) до 3,9 м",FORD,Focus,2012.0
1685010,1685010_1,Минивэны и универсалы повышенной вместимости,VOLKSWAGEN,Touareg,2015.0
1685010,1685010_2,Минивэны и универсалы повышенной вместимости,HYUNDAI,Tucson,2008.0
1685907,1685907_1,Одноэтажные длиной от 8 до 12 м,МАЗ,Прочие модели МАЗ,2006.0
1981885,1981885_1,"В-класс (малый) до 3,9 м",ВАЗ,ВАЗ 2114 и модификации,2008.0
2693349,2693349_1,"В-класс (малый) до 3,9 м",ВАЗ,Kalina,2007.0
2693152,2693152_1,Фургоны,VOLKSWAGEN,Caddy,2013.0
2693152,2693152_2,Седельные тягачи,SCANIA,Прочие модели Scania,2012.0
2649318,2649318_1,"В-класс (малый) до 3,9 м",KIA,Spectra,2008.0
1980641,1980641_1,"С-класс (малый средний, компактный) до 4,3 м",KIA,Optima,2017.0
1986097,1986097_1,Минивэны и универсалы повышенной вместимости,TOYOTA,Land Cruiser,2012.0
1985849,1985849_1,Троллейбусы,Прочие марки ТС,Прочие марки и модели ТС,2002.0
1980086,1980086_1,Фургоны,VOLKSWAGEN,Прочие модели Volkswagen,1990.0
1980086,1980086_2,"В-класс (малый) до 3,9 м",SUBARU,Outback,2011.0
2663644,2663644_1,Автогрейдеры,Прочие марки ТС,Прочие марки и модели ТС,2000.0
2813500,2813500_1,"В-класс (малый) до 3,9 м",ВАЗ, Жигули  ВАЗ-2107 модификации,2008.0
2813500,2813500_2,"В-класс (малый) до 3,9 м",ВАЗ,XRay,2016.0
2111555,2111555_1,Фургоны,ГАЗ,Прочие модели ГАЗ,2006.0
2111555,2111555_2,Мотоциклы,HONDA,XL,2003.0
2493499,2493499_1,"В-класс (малый) до 3,9 м",ВАЗ, Нива  ВАЗ-2121 и модификации,2018.0
2558992,2558992_1,Прочие одноярусные,HYUNDAI,Прочие модели Hyundai,2013.0
1719372,1719372_1,Мотоциклы,DUCATI,Прочие модели Ducati,
1719372,1719372_2,"С-класс (малый средний, компактный) до 4,3 м",TOYOTA,Corolla,2002.0
2673315,2673315_1,Одноэтажные длиной от 5 до 8 м,ПАЗ,3203,2014.0
1724907,1724907_1,"В-класс (малый) до 3,9 м",LIFAN,Прочие модели Lifan,2012.0
1724907,1724907_2,"В-класс (малый) до 3,9 м",ВАЗ, Жигули  ВАЗ-2105 модификации,2009.0
1725100,1725100_1,"В-класс (малый) до 3,9 м",TOYOTA,Cresta,1996.0
1725100,1725100_2,"С-класс (малый средний, компактный) до 4,3 м",PONTIAC,Vibe,2004.0
1713711,1713711_1,"С-класс (малый средний, компактный) до 4,3 м",OPEL,Astra,2012.0
1713711,1713711_2,"С-класс (малый средний, компактный) до 4,3 м",VOLKSWAGEN,Passat,2012.0
1702857,1702857_1,Минивэны и универсалы повышенной вместимости,MITSUBISHI,Grandis,2006.0
1702857,1702857_2,"С-класс (малый средний, компактный) до 4,3 м",VOLKSWAGEN,Transporter,2014.0
1731964,1731964_1,"Е-класс (высший средний, бизнес-класс) до 4,9 м",MERCEDES,E-класс,1990.0
1731964,1731964_2,Седельные тягачи,SCANIA,R,2014.0
1731964,1731964_3,Минивэны и универсалы повышенной вместимости,MITSUBISHI,Pajero,2014.0
1726797,1726797_1,"В-класс (малый) до 3,9 м",CHEVROLET,Cruze,2008.0
1707846,1707846_1,Прочие легковые автомобили,ВАЗ,Kalina,2008.0
1707846,1707846_2,Мотоциклы,KAWASAKI,ZR 400,1993.0
2595792,2595792_1,"С-класс (малый средний, компактный) до 4,3 м",AUDI,А5,2013.0
