id,tags,category,region,longitude,latitude,datetime,light,weather,road_conditions,participants_count,participant_categories,severity,dead_count,injured_count
1706481,Дорожно-транспортные происшествия,Столкновение,Краснодарский край,41.035,45.108889,2015-09-22 20:40:00,"В темное время суток, освещение включено",Ясно,Сухое,2,Все участники,Легкий,0,1
1724907,Дорожно-транспортные происшествия,Столкновение,Краснодарский край,38.9992,45.1561,2016-05-30 21:20:00,"В темное время суток, освещение отсутствует",Ясно,Сухое,2,Все участники,Легкий,0,1
2322147,Дорожно-транспортные происшествия,Столкновение,Алтайский край,81.210833,51.513333,2015-06-09 10:50:00,Светлое время суток,Пасмурно,Сухое,3,Все участники,Легкий,0,3
1541133,"Дорожно-транспортные происшествия, ДТП и пострадавшие дети в возрасте до 16 лет",Наезд на пешехода,Москва,37.541944,55.544444,2015-07-26 17:30:00,Светлое время суток,Ясно,Сухое,2,"Пешеходы, Дети, Все участники",Легкий,0,1
1946293,Дорожно-транспортные происшествия,Столкновение,Калужская область,36.2691,54.53,2016-12-11 21:22:00,"В темное время суток, освещение включено",Пасмурно,"Обработанное противогололедными материалами, Отсутствие пешеходных ограждений в необходимых местах",3,Все участники,Легкий,0,1
2503349,Дорожно-транспортные происшествия,Опрокидывание,Республика Бурятия,107.09507,50.917537,2020-10-17 18:00:00,Светлое время суток,Ясно,Сухое,1,Все участники,С погибшими,1,0
2591120,"Дорожно-транспортные происшествия, ДТП и пострадавшие дети в возрасте до 16 лет",Наезд на пешехода,Самарская область,52.029763,54.270099,2021-07-03 11:50:00,Светлое время суток,Ясно,"Сухое, Отсутствие тротуаров (пешеходных дорожек)",2,"Пешеходы, Дети, Все участники",Тяжёлый,0,1
2240892,Дорожно-транспортные происшествия,Съезд с дороги,Челябинская область,61.626464,54.0729,2017-08-21 07:30:00,Светлое время суток,Ясно,Сухое,2,Все участники,Легкий,0,2
2245135,Дорожно-транспортные происшествия,Падение пассажира,Челябинская область,61.376699,55.142356,2019-11-21 08:10:00,Светлое время суток,Ясно,Сухое,2,Все участники,Легкий,0,1
2491995,Дорожно-транспортные происшествия,Столкновение,Севастополь,33.511412,44.607442,2020-09-09 18:50:00,"В темное время суток, освещение включено",Ясно,Сухое,2,"Мотоциклисты, Все участники",Легкий,0,1
2368137,Дорожно-транспортные происшествия,Наезд на пешехода,Красноярский край,92.910762,56.107761,2017-02-16 08:45:00,Светлое время суток,Ясно,"Сухое, Отсутствие, плохая различимость горизонтальной разметки проезжей части, Отсутствие дорожных знаков в необходимых местах",2,"Пешеходы, Все участники",Легкий,0,1
1925658,Дорожно-транспортные происшествия,Наезд на пешехода,Санкт-Петербург,30.475624,59.965661,2019-09-17 12:53:00,Светлое время суток,Дождь,Мокрое,2,"Пешеходы, Все участники",Легкий,0,1
2115702,Дорожно-транспортные происшествия,Столкновение,Астраханская область,48.019167,46.334444,2015-10-23 23:50:00,"В темное время суток, освещение включено",Пасмурно,"Сухое, Отсутствие, плохая различимость горизонтальной разметки проезжей части",2,Все участники,Легкий,0,1
2352185,Дорожно-транспортные происшествия,Съезд с дороги,Иркутская область,103.713298,51.732371,2020-08-28 23:00:00,"В темное время суток, освещение включено",Пасмурно,Сухое,1,Все участники,Легкий,0,1
1749945,Дорожно-транспортные происшествия,Столкновение,Саратовская область,48.8031,52.0242,2017-08-25 17:00:00,Светлое время суток,Ясно,Сухое,3,Все участники,Легкий,0,1
1622982,Дорожно-транспортные происшествия,Наезд на пешехода,Тульская область,36.511366,54.116509,2018-08-02 22:00:00,"В темное время суток, освещение отсутствует",Ясно,Сухое,2,"Пешеходы, Все участники",Тяжёлый,0,1
2739764,Дорожно-транспортные происшествия,Съезд с дороги,Ленинградская область,29.089312,60.445146,2022-08-06 14:50:00,Светлое время суток,Ясно,Мокрое,4,Все участники,Тяжёлый,0,4
1981885,Дорожно-транспортные происшествия,Наезд на пешехода,Кировская область,48.954563,57.586513,2019-01-21 13:10:00,Светлое время суток,Пасмурно,Обработанное противогололедными материалами,2,"Пешеходы, Все участники",Легкий,0,1
2710113,Дорожно-транспортные происшествия,Наезд на пешехода,Томская область,84.913952,56.576234,2022-05-26 09:37:00,Светлое время суток,Ясно,"Иные недостатки, Сухое",2,"Пешеходы, Все участники",С погибшими,1,0
2417692,Дорожно-транспортные происшествия,Столкновение,Кемеровская область - Кузбасс,87.73532,56.224812,2018-06-23 08:35:00,Светлое время суток,Ясно,Сухое,2,Все участники,Тяжёлый,0,1
1902837,Дорожно-транспортные происшествия,Наезд на пешехода,Санкт-Петербург,30.4158,59.9164,2017-10-24 21:25:00,"В темное время суток, освещение включено",Пасмурно,Мокрое,2,"Пешеходы, Все участники",С погибшими,1,0
2367927,Дорожно-транспортные происшествия,Наезд на стоящее ТС,Красноярский край,93.012239,56.012333,2016-10-09 22:45:00,"В темное время суток, освещение включено",Пасмурно,Сухое,2,Все участники,Легкий,0,1
1677872,"Дорожно-транспортные происшествия, ДТП и пострадавшие дети в возрасте до 16 лет",Наезд на пешехода,Пермский край,55.7464,58.0817,2016-09-29 19:20:00,"В темное время суток, освещение включено",Пасмурно,"Отсутствие элементов обустройства остановочного пункта общественного пассажирского транспорта, Сухое, Неправильное применение, плохая видимость дорожных знаков",2,"Пешеходы, Дети, Все участники",Тяжёлый,0,1
2919229,Дорожно-транспортные происшествия,Столкновение,Республика Бурятия,109.317141,55.636384,2023-11-28 16:30:00,"В темное время суток, освещение не включено",Ясно,"Недостатки зимнего содержания, Заснеженное",2,Все участники,Легкий,0,1
2601932,Дорожно-транспортные происшествия,Столкновение,Санкт-Петербург,30.503798,59.837517,2021-07-26 14:40:00,Светлое время суток,Ясно,Сухое,2,Все участники,Легкий,0,1
2451568,"Дорожно-транспортные происшествия, ДТП и пострадавшие дети в возрасте до 16 лет",Наезд на пешехода,Новгородская область,31.247671,58.537965,2018-11-23 20:00:00,"В темное время суток, освещение включено",Пасмурно,"Низкие сцепные качества покрытия, Гололедица",2,"Пешеходы, Дети, Все участники",Легкий,0,1
2118108,Дорожно-транспортные происшествия,Наезд на пешехода,Астраханская область,48.0,46.0,2017-02-17 19:25:00,"В темное время суток, освещение включено",Пасмурно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части, Недостатки зимнего содержания, Заснеженное, Отсутствие освещения, Отсутствие тротуаров (пешеходных дорожек)",2,"Пешеходы, Все участники",Тяжёлый,0,1
1544323,Дорожно-транспортные происшествия,Наезд на пешехода,Москва,37.638,55.824,2016-10-25 18:40:00,Светлое время суток,Пасмурно,Сухое,2,"Пешеходы, Все участники",Легкий,0,1
2589224,Дорожно-транспортные происшествия,Столкновение,Свердловская область,60.053544,57.801763,2021-06-24 11:30:00,Светлое время суток,Ясно,Сухое,2,Все участники,Легкий,0,1
2702559,Дорожно-транспортные происшествия,Съезд с дороги,Московская область,37.757843,55.254762,2022-03-03 11:50:00,Светлое время суток,Ясно,Сухое,2,Все участники,Легкий,0,1
2083627,Дорожно-транспортные происшествия,Наезд на пешехода,Ивановская область,42.2197,57.7189,2016-02-11 07:30:00,Светлое время суток,Пасмурно,"Сухое, Отсутствие, плохая различимость горизонтальной разметки проезжей части, Недостатки зимнего содержания",2,"Пешеходы, Все участники",Легкий,0,1
2573389,Дорожно-транспортные происшествия,Наезд на велосипедиста,Вологодская область,40.214038,60.473592,2021-05-19 17:05:00,Светлое время суток,Ясно,"Сухое, Отсутствие, плохая различимость горизонтальной разметки проезжей части",2,"Велосипедисты, Все участники",Легкий,0,1
2368068,Дорожно-транспортные происшествия,Столкновение,Красноярский край,92.927967,56.065478,2017-02-26 18:30:00,"В темное время суток, освещение включено",Пасмурно,"Сухое, Отсутствие, плохая различимость горизонтальной разметки проезжей части, Недостаточное освещение, Отсутствие дорожных знаков в необходимых местах, Отсутствие пешеходных ограждений в необходимых местах",3,Все участники,Тяжёлый,0,2
2206410,Дорожно-транспортные происшествия,Столкновение,Удмуртская Республика,53.187422,56.868756,2019-04-30 16:09:00,Светлое время суток,Ясно,Сухое,2,Все участники,Легкий,0,1
2148248,Дорожно-транспортные происшествия,Наезд на пешехода,Московская область,38.6601,55.77,2016-06-16 16:10:00,Светлое время суток,Пасмурно,"Сухое, Неправильное применение, плохая видимость дорожных знаков",2,"Пешеходы, Все участники",Тяжёлый,0,1
2635915,Дорожно-транспортные происшествия,Столкновение,Москва,37.551913,55.94455,2021-10-23 12:00:00,Светлое время суток,Ясно,Сухое,2,Все участники,Легкий,0,1
2164476,Дорожно-транспортные происшествия,Столкновение,Московская область,38.094245,54.910209,2020-06-29 15:00:00,Светлое время суток,Ясно,Сухое,2,Все участники,Легкий,0,1
2280497,Дорожно-транспортные происшествия,Опрокидывание,Томская область,85.409167,56.345556,2015-06-22 12:30:00,Светлое время суток,Ясно,Сухое,2,Все участники,Тяжёлый,0,1
2895158,Дорожно-транспортные происшествия,Опрокидывание,Республика Саха (Якутия),133.500148,63.005535,2023-09-14 19:15:00,"В темное время суток, освещение отсутствует",Ясно,Сухое,1,"Мотоциклисты, Все участники",Тяжёлый,0,1
2294343,Дорожно-транспортные происшествия,Столкновение,Ульяновская область,49.5686,54.2172,2016-06-14 17:10:00,Светлое время суток,Пасмурно,Сухое,3,Все участники,Легкий,0,1
2827095,Дорожно-транспортные происшествия,Наезд на пешехода,Самарская область,50.226595,53.212966,2023-03-10 06:15:00,"В темное время суток, освещение включено",Пасмурно,"Мокрое, Отсутствие дорожных знаков в необходимых местах",2,"Пешеходы, Все участники",Легкий,0,1
2961867,Дорожно-транспортные происшествия,Наезд на пешехода,Москва,37.188324,55.994565,2024-04-19 11:01:00,Светлое время суток,Пасмурно,Мокрое,2,"Пешеходы, Все участники",Тяжёлый,0,1
1995234,"Дорожно-транспортные происшествия, ДТП и пострадавшие дети в возрасте до 16 лет",Наезд на пешехода,Нижегородская область,43.8563,56.353,2017-08-03 18:00:00,Светлое время суток,Ясно,Сухое,2,"Пешеходы, Дети, Все участники",Легкий,0,1
2624856,Дорожно-транспортные происшествия,Столкновение,Еврейская автономная область,132.901418,48.774943,2021-09-19 07:10:00,Светлое время суток,Ясно,Сухое,3,Все участники,Легкий,0,1
1906021,Дорожно-транспортные происшествия,Столкновение,Санкт-Петербург,29.9672,60.0881,2016-02-08 18:30:00,"В темное время суток, освещение включено",Пасмурно,"Мокрое, Отсутствие пешеходных ограждений в необходимых местах",3,Все участники,Тяжёлый,0,1
1738496,Дорожно-транспортные происшествия,Столкновение,Пензенская область,44.784167,53.207778,2015-09-18 14:35:00,Светлое время суток,Ясно,Сухое,2,Все участники,Тяжёлый,0,1
1855723,Дорожно-транспортные происшествия,Наезд на пешехода,Республика Татарстан (Татарстан),52.2415,55.4312,2015-10-03 11:30:00,Светлое время суток,Пасмурно,Мокрое,2,"Пешеходы, Все участники",Легкий,0,1
1803834,Дорожно-транспортные происшествия,Наезд на пешехода,Кабардино-Балкарская Республика,43.54811,43.500379,2020-03-19 22:10:00,"В темное время суток, освещение включено",Пасмурно,"Сухое, Отсутствие, плохая различимость горизонтальной разметки проезжей части",2,"Пешеходы, Все участники",Легкий,0,1
1874463,Дорожно-транспортные происшествия,Падение пассажира,Ярославская область,39.8403,57.6265,2016-08-31 07:55:00,Светлое время суток,Пасмурно,Сухое,2,"Общ. транспорт, Все участники",Легкий,0,1
1911155,Дорожно-транспортные происшествия,Падение пассажира,Санкт-Петербург,30.470828,59.919215,2018-10-24 12:15:00,Светлое время суток,Ясно,Сухое,2,Все участники,Легкий,0,1
1596198,Дорожно-транспортные происшествия,Наезд на пешехода,Воронежская область,39.34157,50.11924,2017-10-16 15:10:00,Светлое время суток,Ясно,"Сухое, Отсутствие, плохая различимость горизонтальной разметки проезжей части",2,"Пешеходы, Все участники",Легкий,0,1
2225060,Дорожно-транспортные происшествия,Столкновение,Республика Мордовия,45.198569,54.213271,2019-04-29 12:30:00,Светлое время суток,Ясно,"Сухое, Отсутствие, плохая различимость горизонтальной разметки проезжей части",2,Все участники,Легкий,0,1
2267054,Дорожно-транспортные происшествия,Наезд на пешехода,Самарская область,49.275,53.529167,2015-02-04 15:45:00,Светлое время суток,Пасмурно,"Обработанное противогололедными материалами, Недостатки зимнего содержания",2,"Пешеходы, Все участники",Тяжёлый,0,1
1570660,"Дорожно-транспортные происшествия, ДТП и пострадавшие дети в возрасте до 16 лет",Наезд на пешехода,Москва,37.658,55.866,2017-10-24 15:50:00,Светлое время суток,Пасмурно,Сухое,2,"Пешеходы, Дети, Все участники",С погибшими,1,0
2085515,Дорожно-транспортные происшествия,Наезд на пешехода,Ивановская область,41.036413,56.993871,2018-01-30 14:50:00,Светлое время суток,Снегопад,Заснеженное,2,"Пешеходы, Все участники",Легкий,0,1
2866824,Дорожно-транспортные происшествия,Наезд на пешехода,Приморский край,131.953225,43.147724,2023-07-28 05:15:00,Светлое время суток,Ясно,Сухое,2,"Пешеходы, Все участники",С погибшими,1,0
1798638,Дорожно-транспортные происшествия,Падение пассажира,Тюменская область,65.591726,57.116579,2019-09-20 10:00:00,Светлое время суток,Ясно,Сухое,2,Все участники,Легкий,0,1
2104163,Дорожно-транспортные происшествия,Падение пассажира,Владимирская область,40.407962,56.141706,2019-11-29 13:10:00,Светлое время суток,Пасмурно,"Мокрое, Отсутствие, плохая различимость горизонтальной разметки проезжей части",2,Все участники,Легкий,0,1
2946566,Дорожно-транспортные происшествия,Наезд на пешехода,Московская область,37.563082,55.473503,2024-02-29 23:29:00,"В темное время суток, освещение включено",Пасмурно,"Обработанное противогололедными материалами, Недостатки зимнего содержания, Отсутствие дорожных знаков в необходимых местах, Отсутствие пешеходных ограждений в необходимых местах",2,"Пешеходы, Все участники",С погибшими,1,0
1575301,Дорожно-транспортные происшествия,Столкновение,Москва,37.5355,55.7751,2016-06-23 23:26:00,"В темное время суток, освещение включено",Ясно,"Сухое, Отсутствие, плохая различимость горизонтальной разметки проезжей части",2,"Мотоциклисты, Все участники",Тяжёлый,0,1
1923769,Дорожно-транспортные происшествия,Столкновение,Санкт-Петербург,30.342103,59.946602,2020-08-25 17:30:00,Светлое время суток,Ясно,"Сухое, Неправильное применение, плохая видимость дорожных знаков",3,Все участники,Легкий,0,1
1586153,Дорожно-транспортные происшествия,Опрокидывание,Белгородская область,37.0253,50.4983,2016-09-23 15:10:00,Светлое время суток,Ясно,"Сухое, Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,Все участники,Тяжёлый,0,1
2767552,Дорожно-транспортные происшествия,Наезд на пешехода,Новосибирская область,82.933549,55.043356,2022-10-11 13:40:00,Светлое время суток,Ясно,Сухое,2,"Пешеходы, Все участники",Легкий,0,1
2644260,Дорожно-транспортные происшествия,Съезд с дороги,Республика Башкортостан,55.8954,52.94194,2021-11-06 12:00:00,Светлое время суток,Ясно,Сухое,2,Все участники,Тяжёлый,0,2
1836789,Дорожно-транспортные происшествия,Наезд на препятствие,Республика Татарстан (Татарстан),50.043948,55.313016,2019-07-31 03:40:00,Сумерки,Пасмурно,Сухое,2,Все участники,Легкий,0,2
1546231,Дорожно-транспортные происшествия,Наезд на пешехода,Москва,37.586709,55.770978,2017-04-03 20:25:00,"В темное время суток, освещение включено",Пасмурно,Мокрое,2,"Пешеходы, Все участники",Легкий,0,1
2830289,Дорожно-транспортные происшествия,Столкновение,Волгоградская область,45.406644,50.080766,2023-03-27 07:25:00,Светлое время суток,Ясно,"Мокрое, Отсутствие, плохая различимость горизонтальной разметки проезжей части",3,Все участники,Легкий,0,1
2943032,Дорожно-транспортные происшествия,Столкновение,Пензенская область,44.998026,53.131504,2024-02-11 11:45:00,Светлое время суток,Ясно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части, Обработанное противогололедными материалами",2,Все участники,Легкий,0,1
1665897,Дорожно-транспортные происшествия,Опрокидывание,Пермский край,54.879195,56.5026,2017-10-13 19:07:00,"В темное время суток, освещение включено",Ясно,"Несоответствие дорожных ограждений предъявляемым требованиям, Сухое",1,Все участники,Тяжёлый,0,1
2521760,"Дорожно-транспортные происшествия, ДТП и пострадавшие дети в возрасте до 16 лет",Столкновение,Брянская область,32.838371,53.061231,2020-12-24 08:50:00,Светлое время суток,Пасмурно,Обработанное противогололедными материалами,4,"Дети, Все участники",Легкий,0,3
2736428,Дорожно-транспортные происшествия,Столкновение,Республика Башкортостан,55.898523,53.381191,2022-08-04 18:20:00,Светлое время суток,Ясно,"Сухое, Отсутствие, плохая различимость горизонтальной разметки проезжей части",2,Все участники,Легкий,0,1
1725100,Дорожно-транспортные происшествия,Наезд на стоящее ТС,Краснодарский край,39.1183,45.03,2016-05-12 14:50:00,Светлое время суток,Пасмурно,Сухое,4,Все участники,Тяжёлый,0,3
1924258,"Дорожно-транспортные происшествия, ДТП и пострадавшие пешеходы, из-за наезда на пешеходов, на пешеходных переходах, по вине пешеходов",Наезд на пешехода,Санкт-Петербург,30.6231,59.4506,2016-04-13 11:40:00,Светлое время суток,Ясно,"Сухое, Отсутствие, плохая различимость горизонтальной разметки проезжей части",2,"Пешеходы, Все участники",Тяжёлый,0,1
2142607,Дорожно-транспортные происшествия,Столкновение,Московская область,36.556944,56.436667,2015-08-16 13:30:00,Светлое время суток,Ясно,"Сухое, Отсутствие, плохая различимость горизонтальной разметки проезжей части",2,"Мотоциклисты, Все участники",Тяжёлый,0,1
1843445,Дорожно-транспортные происшествия,Опрокидывание,Республика Татарстан (Татарстан),48.76713,55.865017,2020-07-23 23:50:00,"В темное время суток, освещение включено",Пасмурно,Мокрое,1,Все участники,Тяжёлый,0,1
2830363,Дорожно-транспортные происшествия,Столкновение,Волгоградская область,44.419119,48.615562,2023-04-11 17:20:00,Светлое время суток,Ясно,"Сухое, Отсутствие, плохая различимость горизонтальной разметки проезжей части",4,Все участники,Легкий,0,1
2365140,Дорожно-транспортные происшествия,Столкновение,Красноярский край,92.459435,58.249209,2018-04-03 22:10:00,"В темное время суток, освещение включено",Снегопад,Обработанное противогололедными материалами,2,Все участники,Тяжёлый,0,1
2195584,Дорожно-транспортные происшествия,Столкновение,Ставропольский край,43.495,44.165,2017-08-12 16:00:00,Светлое время суток,Ясно,"Сухое, Отсутствие, плохая различимость горизонтальной разметки проезжей части, Отсутствие дорожных знаков в необходимых местах",5,Все участники,Тяжёлый,0,4
2435614,"Дорожно-транспортные происшествия, ДТП и пострадавшие дети в возрасте до 16 лет",Столкновение,Ростовская область,39.6747,47.2467,2016-06-01 17:25:00,Светлое время суток,Дождь,Мокрое,4,"Дети, Все участники",Тяжёлый,0,2
1877535,Дорожно-транспортные происшествия,Столкновение,Ленинградская область,30.825201,59.798956,2018-07-10 14:45:00,Светлое время суток,Ясно,Сухое,3,Все участники,Тяжёлый,0,2
2373353,Дорожно-транспортные происшествия,Столкновение,Красноярский край,93.022013,55.997769,2018-09-09 19:45:00,Светлое время суток,Пасмурно,"Сухое, Отсутствие дорожных знаков в необходимых местах",3,Все участники,Легкий,0,1
2425791,Дорожно-транспортные происшествия,Столкновение,Ростовская область,40.0144,47.4217,2017-07-26 20:40:00,Светлое время суток,Ясно,Сухое,4,Все участники,Тяжёлый,0,2
1611190,Дорожно-транспортные происшествия,Столкновение,Тамбовская область,41.459167,52.716389,2015-01-21 13:27:00,Светлое время суток,Пасмурно,"Мокрое, Отсутствие, плохая различимость горизонтальной разметки проезжей части",3,Все участники,Легкий,0,1
1929020,Дорожно-транспортные происшествия,Наезд на пешехода,Санкт-Петербург,30.1739,59.8472,2016-01-14 20:04:00,"В темное время суток, освещение отсутствует",Ясно,"Обработанное противогололедными материалами, Низкие сцепные качества покрытия, Отсутствие пешеходных ограждений в необходимых местах",2,"Пешеходы, Все участники",Тяжёлый,0,1
2541074,Дорожно-транспортные происшествия,Съезд с дороги,Тульская область,37.878799,53.348399,2021-02-06 16:10:00,Светлое время суток,Пасмурно,"Сухое, Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,Все участники,Тяжёлый,0,1
1862121,Дорожно-транспортные происшествия,Опрокидывание,Брянская область,34.3681,53.2406,2018-06-30 01:40:00,"В темное время суток, освещение включено",Пасмурно,"Сухое, Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,"Мотоциклисты, Все участники",Тяжёлый,0,1
2225270,Дорожно-транспортные происшествия,Наезд на пешехода,Республика Мордовия,45.2275,54.2,2016-02-13 19:25:00,"В темное время суток, освещение включено",Пасмурно,Сухое,2,"Пешеходы, Все участники",Легкий,0,1
1666883,Дорожно-транспортные происшествия,Столкновение,Пермский край,56.070566,58.045281,2016-03-27 01:00:00,"В темное время суток, освещение включено",Пасмурно,"Мокрое, Отсутствие, плохая различимость горизонтальной разметки проезжей части",3,Все участники,Легкий,0,1
1751259,Дорожно-транспортные происшествия,Столкновение,Саратовская область,46.150278,51.766667,2015-07-02 07:30:00,Светлое время суток,Ясно,Сухое,4,Все участники,Тяжёлый,0,4
2648262,Дорожно-транспортные происшествия,Столкновение,Москва,37.408791,55.807027,2021-11-30 19:10:00,"В темное время суток, освещение включено",Пасмурно,Заснеженное,3,Все участники,Легкий,0,1
2003847,Дорожно-транспортные происшествия,Наезд на пешехода,Нижегородская область,43.2737,56.524,2016-10-04 17:30:00,"В темное время суток, освещение включено",Пасмурно,Сухое,2,"Все участники, Пешеходы",Легкий,0,1
2721962,"Дорожно-транспортные происшествия, ДТП и пострадавшие дети в возрасте до 16 лет",Столкновение,Воронежская область,40.42825,51.484683,2022-07-23 20:30:00,Сумерки,Пасмурно,"Мокрое, Отсутствие, плохая различимость горизонтальной разметки проезжей части, Неправильное применение, плохая видимость дорожных знаков",3,"Мотоциклисты, Дети, Все участники",Тяжёлый,0,2
1813203,"Дорожно-транспортные происшествия, ДТП и пострадавшие дети в возрасте до 16 лет",Столкновение,Оренбургская область,54.9658,51.6253,2017-12-19 11:50:00,Светлое время суток,Ясно,Сухое,7,"Дети, Все участники",Тяжёлый,0,5
2054655,Дорожно-транспортные происшествия,Наезд на пешехода,Омская область,73.3647,55.0233,2018-03-25 12:30:00,Светлое время суток,Ясно,"Сухое, Отсутствие, плохая различимость горизонтальной разметки проезжей части",2,"Пешеходы, Все участники",Легкий,0,1
1794923,Дорожно-транспортные происшествия,Столкновение,Тюменская область,65.0,57.0,2015-12-29 07:10:00,"В темное время суток, освещение включено",Ясно,Обработанное противогололедными материалами,2,Все участники,Легкий,0,2
2924726,Дорожно-транспортные происшествия,Съезд с дороги,Краснодарский край,40.717167,44.649712,2023-12-12 06:05:00,"В темное время суток, освещение отсутствует",Пасмурно,"Сухое, Отсутствие освещения",2,Все участники,Легкий,0,1
2653618,"Дорожно-транспортные происшествия, ДТП и пострадавшие дети в возрасте до 16 лет",Наезд на пешехода,Хабаровский край,135.0424,48.568024,2021-11-16 13:30:00,Светлое время суток,Ясно,"Сухое, Отсутствие, плохая различимость горизонтальной разметки проезжей части",2,"Пешеходы, Дети, Все участники",Тяжёлый,0,1
2917537,Дорожно-транспортные происшествия,Наезд на пешехода,Курская область,36.253204,51.746399,2023-11-17 18:22:00,"В темное время суток, освещение отсутствует",Пасмурно,"Мокрое, Отсутствие, плохая различимость горизонтальной разметки проезжей части",2,"Пешеходы, Все участники",Легкий,0,1
1890781,Дорожно-транспортные происшествия,Столкновение,Ленинградская область,30.314503,59.448993,2016-11-06 13:00:00,Светлое время суток,Ясно,Обработанное противогололедными материалами,3,Все участники,Тяжёлый,0,1
2296108,Дорожно-транспортные происшествия,Наезд на стоящее ТС,Ульяновская область,48.609444,54.381667,2015-12-11 23:20:00,"В темное время суток, освещение отсутствует",Ясно,Сухое,2,Все участники,Тяжёлый,0,1
2736700,Дорожно-транспортные происшествия,Наезд на пешехода,Пермский край,57.54761,58.846882,2022-08-13 13:15:00,Светлое время суток,Ясно,Сухое,2,"Пешеходы, Все участники",Тяжёлый,0,1
1715028,Дорожно-транспортные происшествия,Столкновение,Краснодарский край,40.1336,45.8569,2017-11-07 14:00:00,Светлое время суток,Пасмурно,"Сухое, Нарушения в размещении наружной рекламы",3,"Мотоциклисты, Все участники",Тяжёлый,0,2
1651400,Дорожно-транспортные происшествия,Столкновение,Республика Башкортостан,54.0,55.9167,2016-06-12 15:00:00,Светлое время суток,Ясно,"Сухое, Отсутствие, плохая различимость горизонтальной разметки проезжей части",4,Все участники,Легкий,0,2
2242060,Дорожно-транспортные происшествия,Столкновение,Челябинская область,61.6003,55.1106,2016-05-25 19:00:00,Светлое время суток,Ясно,"Сухое, Отсутствие, плохая различимость вертикальной разметки",3,"Мотоциклисты, Все участники",Тяжёлый,0,2
1635866,Дорожно-транспортные происшествия,Наезд на пешехода,Республика Башкортостан,55.95,53.38,2016-05-10 23:50:00,"В темное время суток, освещение включено",Ясно,Сухое,2,"Пешеходы, Все участники",Легкий,0,1
1614012,Дорожно-транспортные происшествия,Наезд на препятствие,Тамбовская область,40.688553,52.296617,2018-07-20 13:15:00,Светлое время суток,Ясно,Сухое,1,Все участники,Тяжёлый,0,1
2492573,Дорожно-транспортные происшествия,Наезд на пешехода,Тульская область,37.628024,54.201481,2020-10-08 20:30:00,"В темное время суток, освещение включено",Ясно,Сухое,2,"Пешеходы, Все участники",Легкий,0,1
2111555,Дорожно-транспортные происшествия,Столкновение,Костромская область,40.915479,57.74724,2018-05-17 05:45:00,Светлое время суток,Ясно,"Сухое, Отсутствие, плохая различимость горизонтальной разметки проезжей части",2,"Мотоциклисты, Все участники",Легкий,0,1
2007372,Дорожно-транспортные происшествия,Падение пассажира,Нижегородская область,44.070632,56.30986,2017-05-25 18:00:00,Светлое время суток,Пасмурно,Сухое,2,Все участники,Легкий,0,1
1920270,Дорожно-транспортные происшествия,Столкновение,Санкт-Петербург,30.4805,59.953,2016-06-11 16:30:00,Светлое время суток,Пасмурно,Мокрое,2,"Мотоциклисты, Все участники",Тяжёлый,0,1
2977642,Дорожно-транспортные происшествия,Наезд на животное,Забайкальский край,115.631526,50.959018,2024-05-09 22:10:00,"В темное время суток, освещение отсутствует",Ясно,Сухое,4,Все участники,С погибшими,2,0
2137038,Дорожно-транспортные происшествия,Наезд на пешехода,Московская область,37.986141,55.750998,2018-10-31 09:00:00,Светлое время суток,Пасмурно,Сухое,2,"Пешеходы, Все участники",Тяжёлый,0,1
2148822,Дорожно-транспортные происшествия,Наезд на пешехода,Московская область,36.515,55.442,2017-04-13 13:35:00,Светлое время суток,Пасмурно,Мокрое,2,"Пешеходы, Все участники",Легкий,0,1
2974892,Дорожно-транспортные происшествия,Столкновение,Астраханская область,48.315436,46.321178,2024-05-18 17:50:00,Светлое время суток,Ясно,Сухое,2,"Мотоциклисты, Все участники",Легкий,0,1
1626196,Дорожно-транспортные происшествия,Столкновение,Тульская область,36.5071,53.2684,2016-09-09 17:20:00,Светлое время суток,Ясно,Сухое,2,Все участники,Легкий,0,1
2773576,Дорожно-транспортные происшествия,Столкновение,Курганская область,65.302885,55.457744,2022-09-13 17:35:00,Светлое время суток,Ясно,Сухое,3,Все участники,Легкий,0,1
1994482,Дорожно-транспортные происшествия,Съезд с дороги,Нижегородская область,45.116987,57.172132,2019-07-27 05:55:00,Светлое время суток,Ясно,Сухое,2,Все участники,Легкий,0,1
2852544,Дорожно-транспортные происшествия,Наезд на пешехода,Приморский край,132.045954,44.738648,2023-06-28 19:10:00,Светлое время суток,Ясно,Сухое,2,"Пешеходы, Все участники",Легкий,0,1
2099968,Дорожно-транспортные происшествия,Наезд на препятствие,Владимирская область,41.328807,55.753818,2019-12-19 16:30:00,Сумерки,Пасмурно,Сухое,3,Все участники,Легкий,0,2
