accident_id,vehicle_id,category,brand,model,manufacture_year
2711895,2711895_1,"D-класс (средний) до 4,6 м",TOYOTA,Corolla,2001
2711895,2711895_2,"С-класс (малый средний, компактный) до 4,3 м",HONDA,Logo,1997
2827848,2827848_1,Одноэтажные длиной от 8 до 12 м,MERCEDES,O 405,1986
2310074,2310074_1,"В-класс (малый) до 3,9 м",ВАЗ, Жигули  ВАЗ-2107 модификации,2006
2313007,2313007_1,"В-класс (малый) до 3,9 м",MAZDA,Прочие модели Mazda,2001
2314025,2314025_1,Одноэтажные длиной от 8 до 12 м,Прочие марки автобусов,Прочие марки автобусов,1986
2314025,2314025_2,Одноэтажные длиной от 8 до 12 м,Прочие марки автобусов,Прочие марки автобусов,1986
2317052,2317052_1,"D-класс (средний) до 4,6 м",TOYOTA,Windom,1993
2319133,2319133_1,"D-класс (средний) до 4,6 м",TOYOTA,Carina,1996
2319133,2319133_2,"D-класс (средний) до 4,6 м",TOYOTA,Corolla,1988
2320317,2320317_1,Одноэтажные длиной от 5 до 8 м,ПАЗ,3204,2010
2320317,2320317_2,Одноэтажные длиной от 8 до 12 м,DAIMLER,Прочие модели DAIMLER,1981
2320659,2320659_1,"В-класс (малый) до 3,9 м",RENAULT,Logan,2006
2320659,2320659_2,"В-класс (малый) до 3,9 м",TOYOTA,Corolla,2004
2310484,2310484_1,"В-класс (малый) до 3,9 м",ВАЗ,"ВАЗ 2111, 21110 (универсал), 21113, 21114",2005
2310484,2310484_2,"В-класс (малый) до 3,9 м",ВАЗ, Жигули  ВАЗ-2107 модификации,2007
2323385,2323385_1,Мопеды с двигателем внутреннего сгорания менее 50 см. куб.,Прочие марки ТС,Прочие марки и модели ТС,2000
2770887,2770887_1,"В-класс (малый) до 3,9 м",ВАЗ," Жигули  ВАЗ-2101, 02, 03 и модификации",1986
2528902,2528902_1,Фургоны,ГАЗ,Прочие модели ГАЗ,2018
2711757,2711757_1,Мопеды с двигателем внутреннего сгорания менее 50 см. куб.,Прочие марки мотоциклов,Прочие марки мотоциклов,2008
2324295,2324295_1,Прочие легковые автомобили,ГАЗ,"ГАЗ 3110, 3110-101, 3110-111, 3110-311, 3110-331, 3110-341, 3110-411, 3110-441, 3110-600",2006
2324295,2324295_2,Фургоны,MERCEDES,Прочие модели Mercedes,2011
2612182,2612182_1,"В-класс (малый) до 3,9 м",TOYOTA,Corolla,1998
2315608,2315608_1,"В-класс (малый) до 3,9 м",TOYOTA,Corolla,1998
2058129,2058129_1,"С-класс (малый средний, компактный) до 4,3 м",TOYOTA,Duet,1999
2058129,2058129_2,Прочие легковые автомобили,TOYOTA,Noah,1997
2485528,2485528_1,Мотоциклы,УРАЛ,M 67,1981
2536808,2536808_1,Прочие легковые автомобили,TOYOTA,Wish,2010
2057723,2057723_1,Мотоциклы,ИЖ,Планета,
2059450,2059450_1,"В-класс (малый) до 3,9 м",TOYOTA,Corolla,1988
2059450,2059450_2,"В-класс (малый) до 3,9 м",TOYOTA,Liteace,1989
2059450,2059450_3,"В-класс (малый) до 3,9 м",NISSAN,Skyline,2004
2220046,2220046_1,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ,"ВАЗ 2111, 21110 (универсал), 21113, 21114",2005
2220046,2220046_2,"В-класс (малый) до 3,9 м",ИЖ,ИЖ 21261,2004
2219769,2219769_1,"В-класс (малый) до 3,9 м",VOLKSWAGEN,Polo,2011
2217975,2217975_1,"В-класс (малый) до 3,9 м",ВАЗ,ВАЗ 2131 и модификации,2012
2217874,2217874_1,"В-класс (малый) до 3,9 м",RENAULT,Megane,2008
2217874,2217874_2,Прочие легковые автомобили,TOYOTA,RAV 4,2018
2222045,2222045_1,Прочие легковые автомобили,RENAULT,Logan,2011
2638962,2638962_1,"В-класс (малый) до 3,9 м",HYUNDAI,Getz,2004
2118696,2118696_1,"В-класс (малый) до 3,9 м",VOLKSWAGEN,Polo,2012
2118696,2118696_2,"В-класс (малый) до 3,9 м",ВАЗ,Priora,2016
2116593,2116593_1,Прочие легковые автомобили,ВАЗ,Priora,2015
2114232,2114232_1,"В-класс (малый) до 3,9 м",ВАЗ,"ВАЗ 2110, 21101, 21102, 21103, 21108",2001
2117061,2117061_1,Мотоциклы,MM,Прочие модели MM,2014
2904808,2904808_1,"В-класс (малый) до 3,9 м",RENAULT,Logan,2014
1584653,1584653_1,Одноэтажные длиной от 5 до 8 м,MERCEDES,Прочие модели Mercedes,2014
1584653,1584653_2,"С-класс (малый средний, компактный) до 4,3 м",BMW,Прочие модели BMW,1997
2797531,2797531_1,"В-класс (малый) до 3,9 м",ВАЗ,Granta (Гранта),2020
1580401,1580401_1,Одноэтажные длиной от 5 до 8 м,ГАЗ,Прочие модели ГАЗ,2017
1580401,1580401_2,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ, Жигули  ВАЗ-2106 модификации,1985
1585051,1585051_1,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ,Granta (Гранта),2013
1585051,1585051_2,"С-класс (малый средний, компактный) до 4,3 м",HONDA,Civic,2007
1585603,1585603_1,"В-класс (малый) до 3,9 м",TOYOTA,Auris,2008
1585603,1585603_2,"D-класс (средний) до 4,6 м",ВАЗ,ВАЗ 2114 и модификации,2005
1580464,1580464_1,Мотоциклы,ИЖ,Прочие модели ИЖ,1993
2824225,2824225_1,Мотоциклы,YAMAHA,FZ,2005
2650858,2650858_1,Прочие легковые автомобили,RENAULT,Logan,2015
1864633,1864633_1,Мопеды с двигателем внутреннего сгорания менее 50 см. куб.,MOTOLEVO,Прочие модели Motolevo,2012
1860511,1860511_1,Мотоциклы,Прочие марки мотоциклов,Прочие марки мотоциклов,2000
2551701,2551701_1,"В-класс (малый) до 3,9 м",VOLKSWAGEN,Passat,1993
2551701,2551701_2,"В-класс (малый) до 3,9 м",ВАЗ,Priora,2008
1860652,1860652_1,Самосвалы,КАМАЗ,Прочие модели КАМАЗ,2017
1860652,1860652_2,"В-класс (малый) до 3,9 м",PEUGEOT,307,2004
1862037,1862037_1,"С-класс (малый средний, компактный) до 4,3 м",SKODA,Rapid,2017
1862037,1862037_2,Прочие одноярусные,PEUGEOT,Прочие модели Peugeot,2013
2752506,2752506_1,"С-класс (малый средний, компактный) до 4,3 м",BMW,Прочие модели BMW,2008
2752506,2752506_2,"С-класс (малый средний, компактный) до 4,3 м",KIA,Rio,2020
2551721,2551721_1,Прочие легковые автомобили,OPEL,Zafira,2007
2551721,2551721_2,Прочие легковые автомобили,ВАЗ,Largus (Ларгус),2015
2634481,2634481_1,"А-класс (особо малый) до 3,5 м",VOLKSWAGEN,Polo,2011
2634481,2634481_2,Прочие легковые автомобили,ВАЗ,Vesta (Веста),2021
1864794,1864794_1,"D-класс (средний) до 4,6 м",ВАЗ," Жигули  ВАЗ-2108, 09 и модификации                       ",2001
1864794,1864794_2,Фургоны,MERCEDES,Прочие модели Mercedes,1992
1864612,1864612_1,Мопеды с двигателем внутреннего сгорания менее 50 см. куб.,Прочие марки ТС,Прочие марки и модели ТС,2013
1864612,1864612_2,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ,ВАЗ 2115 и модификации,2007
2245529,2245529_1,"А-класс (особо малый) до 3,5 м",ВАЗ,ВАЗ 2114 и модификации,2006
2243548,2243548_1,"С-класс (малый средний, компактный) до 4,3 м",HONDA,FIT,2002
2236164,2236164_1,Одноэтажные длиной не более 5 м,ГАЗ,"3221  Газель , 32217, 32213, 32212, 322172, 322132, 322133 и модификации",2009
2246620,2246620_1,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ,ВАЗ 2112 и модификации,2003
2246620,2246620_2,"В-класс (малый) до 3,9 м",KIA,Rio,2013
2238889,2238889_1,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ," Жигули  ВАЗ-2108, 09 и модификации                       ",2002
2238889,2238889_2,Велосипеды,,,
2232192,2232192_1,"Е-класс (высший средний, бизнес-класс) до 4,9 м",NISSAN,Terrano,2018
2232192,2232192_2,"D-класс (средний) до 4,6 м",ВАЗ,ВАЗ 2112 и модификации,2003
2232192,2232192_3,"Е-класс (высший средний, бизнес-класс) до 4,9 м",MAZDA,Mazda 6,2005
2231375,2231375_1,"В-класс (малый) до 3,9 м",DAEWOO,Matiz,2011
2238264,2238264_1,"С-класс (малый средний, компактный) до 4,3 м",VOLKSWAGEN,Passat,2000
2238264,2238264_2,Велосипеды,,,
2249583,2249583_1,"С-класс (малый средний, компактный) до 4,3 м",CHEVROLET,Прочие модели Chevrolet,2007
2253208,2253208_1,"С-класс (малый средний, компактный) до 4,3 м",LEXUS,GS,1999
2555923,2555923_1,"В-класс (малый) до 3,9 м",CHEVROLET,Cruze,2013
2555923,2555923_2,Одноэтажные длиной от 5 до 8 м,CITROEN,Jumper,2014
2243871,2243871_1,"В-класс (малый) до 3,9 м",ВАЗ,"ВАЗ 2110, 21101, 21102, 21103, 21108",2002
2243871,2243871_2,"В-класс (малый) до 3,9 м",NISSAN,Bleubird,1998
2253574,2253574_1,"В-класс (малый) до 3,9 м",MAZDA,CX-5,2014
2251993,2251993_1,"В-класс (малый) до 3,9 м",PEUGEOT,206,2009
2251225,2251225_1,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ,ВАЗ 2112 и модификации,2006
2569618,2569618_1,Троллейбусы,Прочие марки ТС,Прочие марки и модели ТС,1998
2569618,2569618_2,Одноэтажные длиной от 5 до 8 м,ПАЗ,Прочие модели ПАЗ,2016
2250828,2250828_1,"В-класс (малый) до 3,9 м",FORD,Focus,2007
2250015,2250015_1,Троллейбусы,Прочие марки ТС,Прочие марки и модели ТС,1999
2250015,2250015_2,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ, Жигули  ВАЗ-2107 модификации,2005
2240275,2240275_1,Седельные тягачи,КАМАЗ,6511,2011
2240275,2240275_2,Фургоны,ГАЗ,"2705  Газель , 27057 и модификации",1998
2251961,2251961_1,"С-класс (малый средний, компактный) до 4,3 м",KIA,Cerato,2014
2247639,2247639_1,"С-класс (малый средний, компактный) до 4,3 м",TOYOTA,RAV 4,2007
2233237,2233237_1,"С-класс (малый средний, компактный) до 4,3 м",MITSUBISHI,Space Star,2002
2233237,2233237_2,Седельные тягачи,SCANIA,R,2017
2238339,2238339_1,"В-класс (малый) до 3,9 м",ВАЗ," Жигули  ВАЗ-2108, 09 и модификации                       ",1995
2231058,2231058_1,"В-класс (малый) до 3,9 м",ВИС,Прочие модели ВИС,2010
2243320,2243320_1,"В-класс (малый) до 3,9 м",ВАЗ, Жигули  ВАЗ-2107 модификации,2001
2237069,2237069_1,Минивэны и универсалы повышенной вместимости,TOYOTA,Прочие модели Toyota,2005
2708052,2708052_1,"D-класс (средний) до 4,6 м",ВАЗ,"ВАЗ 2110, 21101, 21102, 21103, 21108",2007
2237052,2237052_1,"В-класс (малый) до 3,9 м",ВАЗ,ВАЗ 2114 и модификации,2008
2232013,2232013_1,"Е-класс (высший средний, бизнес-класс) до 4,9 м",TOYOTA,Camry,2007
2253337,2253337_1,"В-класс (малый) до 3,9 м",ВАЗ,"ВАЗ 2110, 21101, 21102, 21103, 21108",2000
2253337,2253337_2,Бортовые грузовые автомобили,ГАЗ,"3302, 33027 и модификации",2014
2779238,2779238_1,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ,Priora,2012
2779238,2779238_2,Седельные тягачи,DAF,XF105 series,2010
2693072,2693072_1,Самосвалы,КАМАЗ,Прочие модели КАМАЗ,2008
2693072,2693072_2,"В-класс (малый) до 3,9 м",KIA,Прочие модели KIA,2016
1972155,1972155_1,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ," Жигули  ВАЗ-2108, 09 и модификации                       ",2000
1976683,1976683_1,"С-класс (малый средний, компактный) до 4,3 м",SKODA,Octavia,2015
2741541,2741541_1,"С-класс (малый средний, компактный) до 4,3 м",CHEVROLET,Cruze,2011
2693038,2693038_1,Одноэтажные длиной от 5 до 8 м,FORD,Прочие модели Ford,2013
2693038,2693038_2,Седельные тягачи,SCANIA,P,2011
1976045,1976045_1,Велосипеды,Прочие марки ТС,Прочие марки и модели ТС,
1976045,1976045_2,"С-класс (малый средний, компактный) до 4,3 м",ЗАЗ,ЗАЗ Sens,2011
2057002,2057002_1,"D-класс (средний) до 4,6 м",NISSAN,Teana,2003
2057032,2057032_1,Мотороллеры,,,
2056890,2056890_1,"D-класс (средний) до 4,6 м",TOYOTA,Caldina,1997
2056890,2056890_2,"D-класс (средний) до 4,6 м",TOYOTA,Mark II,1994
2809921,2809921_1,Минивэны и универсалы повышенной вместимости,CHEVROLET,Прочие модели Chevrolet,2019
2809921,2809921_2,Фургоны,ГАЗ,Прочие модели ГАЗ,2018
2021531,2021531_1,Иные ТС,,,
2023162,2023162_1,"С-класс (малый средний, компактный) до 4,3 м",УАЗ,3909,2019
2023162,2023162_2,"С-класс (малый средний, компактный) до 4,3 м",Datsun,on-DO,2017
2613682,2613682_1,"В-класс (малый) до 3,9 м",OPEL,Astra,2007
2614630,2614630_1,"Одноэтажные, сочлененные длиной более 12 м",ЛИАЗ,Прочие модели ЛИАЗ,2007
1867396,1867396_1,Прочие одноярусные,ПАЗ,Прочие модели ПАЗ,2013
1875224,1875224_1,"В-класс (малый) до 3,9 м",,,
2928158,2928158_1,"С-класс (малый средний, компактный) до 4,3 м",FORD,Maverick,2005
2928158,2928158_2,Фургоны,ГАЗ,"3302, 33027 и модификации",2017
1872859,1872859_1,"D-класс (средний) до 4,6 м",RENAULT,Logan,2016
1872859,1872859_2,"D-класс (средний) до 4,6 м",KIA,Sportage,2004
1875288,1875288_1,"В-класс (малый) до 3,9 м",ВАЗ,ВАЗ 2115 и модификации,2011
1867420,1867420_1,"А-класс (особо малый) до 3,5 м",HYUNDAI,Прочие модели Hyundai,2013
1869089,1869089_1,"В-класс (малый) до 3,9 м",MERCEDES,C-класс,2008
2913942,2913942_1,"В-класс (малый) до 3,9 м",ВАЗ,Kalina,2012
1873148,1873148_1,"В-класс (малый) до 3,9 м",HONDA,Accord,2008
2337325,2337325_1,"В-класс (малый) до 3,9 м",TOYOTA,Carina,2001
2339689,2339689_1,Седельные тягачи,КАМАЗ,Прочие модели КАМАЗ,2004
2339689,2339689_2,Седельные тягачи,КАМАЗ,Прочие модели КАМАЗ,2001
2628640,2628640_1,"В-класс (малый) до 3,9 м",ВАЗ, Жигули  ВАЗ-2107 модификации,2001
2855028,2855028_1,"А-класс (особо малый) до 3,5 м",ВАЗ,Прочие модели ВАЗ,2005
2352695,2352695_1,Самосвалы,КАМАЗ,Прочие модели КАМАЗ,2010
2352695,2352695_2,Самосвалы,КАМАЗ,6520,2013
2343285,2343285_1,"С-класс (малый средний, компактный) до 4,3 м",NISSAN,Sunny,2000
2343285,2343285_2,Рефрижераторы,Прочие марки грузовых ТС,Прочие марки грузовых ТС,1989
2713636,2713636_1,"С-класс (малый средний, компактный) до 4,3 м",TOYOTA,Land Cruiser,1999
2713636,2713636_2,"С-класс (малый средний, компактный) до 4,3 м",TOYOTA,Land Cruiser,1999
2713636,2713636_3,Прочие одноярусные,ГАЗ,"3221  Газель , 32217, 32213, 32212, 322172, 322132, 322133 и модификации",2014
2713636,2713636_4,Прочие одноярусные,ГАЗ,"3221  Газель , 32217, 32213, 32212, 322172, 322132, 322133 и модификации",2014
2338888,2338888_1,"D-класс (средний) до 4,6 м",HONDA,Accord,1985
2338888,2338888_2,"С-класс (малый средний, компактный) до 4,3 м",TOYOTA,Corolla,2002
2338888,2338888_3,Прочие одноярусные,TOYOTA,Hiace,1993
2338888,2338888_4,Прочие легковые автомобили,TOYOTA,Hiace,1994
2746721,2746721_1,Одноэтажные длиной не более 5 м,FIAT,Ducato,2013
2351182,2351182_1,"Е-класс (высший средний, бизнес-класс) до 4,9 м",TOYOTA,Прочие модели Toyota,2007
2351182,2351182_2,Минивэны и универсалы повышенной вместимости,TOYOTA,Прочие модели Toyota,2001
2342510,2342510_1,"С-класс (малый средний, компактный) до 4,3 м",RENAULT,Logan,2011
2343308,2343308_1,"А-класс (особо малый) до 3,5 м",TOYOTA,Vitz,2003
2340875,2340875_1,"D-класс (средний) до 4,6 м",SUZUKI,Alto,2014
2340875,2340875_2,"D-класс (средний) до 4,6 м",TOYOTA,Platz,2002
2346011,2346011_1,Седельные тягачи,VOLVO,Прочие модели Volvo,2008
2346011,2346011_2,"D-класс (средний) до 4,6 м",TOYOTA,Прочие модели Toyota,1997
2085186,2085186_1,"А-класс (особо малый) до 3,5 м",ВАЗ,ВАЗ 2112 и модификации,2006
2755704,2755704_1,Прочие одноярусные,ПАЗ,4234,2017
2084399,2084399_1,"Е-класс (высший средний, бизнес-класс) до 4,9 м",LEXUS,RX,2017
2084399,2084399_2,Велосипеды,,,
2537093,2537093_1,"В-класс (малый) до 3,9 м",FORD,Fusion,2007
2699474,2699474_1,"В-класс (малый) до 3,9 м",VOLVO,S60,2004
2838220,2838220_1,"В-класс (малый) до 3,9 м",VOLKSWAGEN,Tiguan,2015
2084352,2084352_1,Рефрижераторы,ГАЗ,Прочие модели ГАЗ,2018
2084352,2084352_2,Одноэтажные длиной от 5 до 8 м,ISUZU,Прочие модели ISUZU,2012
1802494,1802494_1,"В-класс (малый) до 3,9 м",ВАЗ," Жигули  ВАЗ-2108, 09 и модификации                       ",2004
1805433,1805433_1,"В-класс (малый) до 3,9 м",ВАЗ," Жигули  ВАЗ-2108, 09 и модификации                       ",1996
1805532,1805532_1,"А-класс (особо малый) до 3,5 м",ВАЗ,Priora,2009
1805532,1805532_2,"А-класс (особо малый) до 3,5 м",ВАЗ,Priora,2008
1966238,1966238_1,"В-класс (малый) до 3,9 м",VOLKSWAGEN,Passat,1991
2902819,2902819_1,"С-класс (малый средний, компактный) до 4,3 м",RENAULT,Duster,2012
2902819,2902819_2,"С-класс (малый средний, компактный) до 4,3 м",SKODA,Octavia,2008
1968703,1968703_1,"А-класс (особо малый) до 3,5 м",MERCEDES,A-класс,2001
1965692,1965692_1,"С-класс (малый средний, компактный) до 4,3 м",PEUGEOT,307,2002
1971026,1971026_1,Фургоны,VOLKSWAGEN,Caddy,2008
1967045,1967045_1,"D-класс (средний) до 4,6 м",VOLKSWAGEN,Passat,1989
1967045,1967045_2,Минивэны и универсалы повышенной вместимости,BMW,X6,2016
1965831,1965831_1,Иные ТС,,,
1954285,1954285_1,"В-класс (малый) до 3,9 м",KIA,Rio,2013
1953980,1953980_1,"С-класс (малый средний, компактный) до 4,3 м",BMW,3er,2014
2961754,2961754_1,Велосипеды,,,
2961754,2961754_2,"В-класс (малый) до 3,9 м",RENAULT,Logan,2013
1953690,1953690_1,"В-класс (малый) до 3,9 м",ВАЗ, Жигули  ВАЗ-2105 модификации,2007
1952945,1952945_1,Прочие легковые автомобили,DAEWOO,Прочие модели Daewoo,1997
1952945,1952945_2,Прочие легковые автомобили,NISSAN,Прочие марки Nissan,2008
1952391,1952391_1,"D-класс (средний) до 4,6 м",NISSAN,Murano,2007
1947817,1947817_1,Прочие легковые автомобили,NISSAN,X-Terra,2003
1947817,1947817_2,Фургоны,CITROEN,Jumper,2012
1948624,1948624_1,Прочие легковые автомобили,ISUZU,Прочие модели Isuzu,2001
1948624,1948624_2,"В-класс (малый) до 3,9 м",KIA,Shuma,2003
1948624,1948624_3,"В-класс (малый) до 3,9 м",ВАЗ,ВАЗ 2114 и модификации,2008
1953511,1953511_1,"С-класс (малый средний, компактный) до 4,3 м",VOLKSWAGEN,Polo,2013
1953511,1953511_2,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ,Granta (Гранта),2014
1949050,1949050_1,Фургоны,ГАЗ,Прочие модели ГАЗ,2013
1949050,1949050_2,Велосипеды,,,
1953607,1953607_1,"В-класс (малый) до 3,9 м",CHEVROLET,Прочие модели Chevrolet,2006
1946318,1946318_1,"D-класс (средний) до 4,6 м",TOYOTA,Corolla,1998
1953491,1953491_1,"С-класс (малый средний, компактный) до 4,3 м",JAC,Прочие модели Jac,2010
2793237,2793237_1,Прочие легковые автомобили,VOLVO,XC60,2008
2793237,2793237_2,Седельные тягачи,FREIGHTLINER,Прочие модели Freightliner,2002
2605711,2605711_1,"В-класс (малый) до 3,9 м",KIA,Прочие модели Kia,2019
2605711,2605711_2,Прочие легковые автомобили,DAEWOO,Nexia,2011
2599790,2599790_1,Иные мототранспортные средства,Прочие марки мотоциклов,Прочие марки мотоциклов,2017
2599790,2599790_2,Иные мототранспортные средства,Прочие марки мотоциклов,Прочие марки мотоциклов,2016
2536897,2536897_1,"В-класс (малый) до 3,9 м",TOYOTA,Hilux,2001
2536897,2536897_2,"В-класс (малый) до 3,9 м",ISUZU,Прочие модели Isuzu,1991
2698265,2698265_1,"В-класс (малый) до 3,9 м",SUZUKI,Grand Vitara,2010
2067180,2067180_1,"D-класс (средний) до 4,6 м",TOYOTA,Mark II,2001
2067180,2067180_2,"D-класс (средний) до 4,6 м",NISSAN,Almera,2012
2064841,2064841_1,"В-класс (малый) до 3,9 м",HONDA,HR-V,1999
2064841,2064841_2,Мотоциклы,HONDA,Shadow,1995
2064978,2064978_1,Одноэтажные длиной от 5 до 8 м,DAEWOO,BS-106,1996
2472579,2472579_1,"В-класс (малый) до 3,9 м",CHEVROLET,Прочие модели Chevrolet,2007
2472465,2472465_1,"В-класс (малый) до 3,9 м",OPEL,Astra,2007
2471888,2471888_1,Самосвалы,КАМАЗ,5320,1991
2667411,2667411_1,"А-класс (особо малый) до 3,5 м",CHEVROLET,Прочие модели Chevrolet,2008
2667411,2667411_2,"А-класс (особо малый) до 3,5 м",TOYOTA,Corona,1997
2407590,2407590_1,"С-класс (малый средний, компактный) до 4,3 м",OPEL,Astra,2007
2784023,2784023_1,"В-класс (малый) до 3,9 м",KIA,Sportage,2013
2772175,2772175_1,Седельные тягачи,SCANIA,R,2020
2772175,2772175_2,Бортовые грузовые автомобили,DODGE,RAM,2011
2409283,2409283_1,Фургоны,ГАЗ,Прочие модели ГАЗ,1993
2409283,2409283_2,"С-класс (малый средний, компактный) до 4,3 м",RENAULT,Logan,2014
2410410,2410410_1,Одноэтажные длиной от 8 до 12 м,НефАЗ,Прочие городские,2005
2419564,2419564_1,"D-класс (средний) до 4,6 м",ВАЗ, Жигули  ВАЗ-2104 модификации,2012
2716845,2716845_1,"D-класс (средний) до 4,6 м",NISSAN,Almera,2014
2540215,2540215_1,"С-класс (малый средний, компактный) до 4,3 м",TOYOTA,Allex,2002
2540215,2540215_2,"D-класс (средний) до 4,6 м",HYUNDAI,Solaris,2011
2920631,2920631_1,"D-класс (средний) до 4,6 м",Прочие марки легковых ТС,Прочие марки легковых ТС,2023
2415503,2415503_1,"D-класс (средний) до 4,6 м",NISSAN,Sunny,2000
2415503,2415503_2,"С-класс (малый средний, компактный) до 4,3 м",SUZUKI,Escudo,2000
2415503,2415503_3,"D-класс (средний) до 4,6 м",RENAULT,Duster,2013
2415503,2415503_4,"D-класс (средний) до 4,6 м",BMW,X1,2013
2421801,2421801_1,"D-класс (средний) до 4,6 м",CHRYSLER,300C,2004
2421801,2421801_2,"С-класс (малый средний, компактный) до 4,3 м",SUZUKI,Alto,2010
2421801,2421801_3,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ,Kalina,2010
2557371,2557371_1,"С-класс (малый средний, компактный) до 4,3 м",TOYOTA,Platz,2004
2557371,2557371_2,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ," Жигули  ВАЗ-2108, 09 и модификации                       ",1999
2411793,2411793_1,"D-класс (средний) до 4,6 м",TOYOTA,Avensis,2009
2841745,2841745_1,"С-класс (малый средний, компактный) до 4,3 м",KIA,Rio,2018
2772373,2772373_1,"D-класс (средний) до 4,6 м",HYUNDAI,"Elantra (Lantra, Avante)",2002
2895438,2895438_1,Бортовые грузовые автомобили,KIA,Прочие модели Kia,2011
2895438,2895438_2,"D-класс (средний) до 4,6 м",VOLKSWAGEN,Touareg,2019
2407074,2407074_1,"С-класс (малый средний, компактный) до 4,3 м",HYUNDAI,Accent,2006
2406157,2406157_1,Минивэны и универсалы повышенной вместимости,VOLKSWAGEN,Touareg,2007
2406157,2406157_2,"С-класс (малый средний, компактный) до 4,3 м",Datsun,mi-DO,2015
2417379,2417379_1,"С-класс (малый средний, компактный) до 4,3 м",PEUGEOT,Прочие модели Peugeot,2010
2418332,2418332_1,"D-класс (средний) до 4,6 м",ВАЗ,ВАЗ 2112 и модификации,2004
2531707,2531707_1,"С-класс (малый средний, компактный) до 4,3 м",MITSUBISHI,Outlander,2008
2531707,2531707_2,"С-класс (малый средний, компактный) до 4,3 м",TOYOTA,Carina,1996
2331286,2331286_1,Прочие легковые автомобили,УАЗ,Прочие модели УАЗ,1998
2516080,2516080_1,Прочие легковые автомобили,TOYOTA,Land Cruiser,2017
2331463,2331463_1,"С-класс (малый средний, компактный) до 4,3 м",TOYOTA,Прочие модели Toyota,1994
2331048,2331048_1,"В-класс (малый) до 3,9 м",TOYOTA,Vista,1991
2331048,2331048_2,Минивэны и универсалы повышенной вместимости,TOYOTA,Прочие модели Toyota,2009
2325910,2325910_1,"С-класс (малый средний, компактный) до 4,3 м",MITSUBISHI,Diamante,2000
2327298,2327298_1,"С-класс (малый средний, компактный) до 4,3 м",TOYOTA,Прочие модели грузовых Toyota,1998
2326588,2326588_1,"В-класс (малый) до 3,9 м",MITSUBISHI,Colt,2003
2325022,2325022_1,"D-класс (средний) до 4,6 м",TOYOTA,Hilux,2004
2331224,2331224_1,"D-класс (средний) до 4,6 м",TOYOTA,Corolla,2005
1687517,1687517_1,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ,Priora,2012
2736910,2736910_1,"В-класс (малый) до 3,9 м",NISSAN,Almera,2012
2736910,2736910_2,"В-класс (малый) до 3,9 м",ВАЗ,Priora,2013
1686711,1686711_1,"D-класс (средний) до 4,6 м",VOLKSWAGEN,Passat,1998
1691289,1691289_1,"В-класс (малый) до 3,9 м",ВАЗ,Priora,2009
1691289,1691289_2,"В-класс (малый) до 3,9 м",CHEVROLET,Lacetti,2009
1690822,1690822_1,"С-класс (малый средний, компактный) до 4,3 м",HYUNDAI,Solaris,2015
1690822,1690822_2,Мотоциклы,KAWASAKI,VN 800,1999
1691385,1691385_1,Минивэны и универсалы повышенной вместимости,CHEVROLET,Captiva,2011
1691385,1691385_2,Минивэны и универсалы повышенной вместимости,NISSAN,X-Trail,2007
1687933,1687933_1,Мотоциклы,SUZUKI,Прочие модели Suzuki,2004
1687933,1687933_2,Бортовые грузовые автомобили,ГАЗ,"3302, 33027 и модификации",2019
2930928,2930928_1,"В-класс (малый) до 3,9 м",ВАЗ,ВАЗ 2114 и модификации,2011
2930928,2930928_2,"В-класс (малый) до 3,9 м",FORD,Focus,2007
1986648,1986648_1,"В-класс (малый) до 3,9 м",NISSAN,Tiida,2008
1986648,1986648_2,"В-класс (малый) до 3,9 м",RENAULT,Прочие модели Renault,2008
1986571,1986571_1,"В-класс (малый) до 3,9 м",ВАЗ, Ока  ВАЗ-1111 и модификации,2001
1986571,1986571_2,"В-класс (малый) до 3,9 м",ВАЗ,ВАЗ 2131 и модификации,2009
1987554,1987554_1,"D-класс (средний) до 4,6 м",CHEVROLET,Niva,2009
1986922,1986922_1,"В-класс (малый) до 3,9 м",УАЗ,"УАЗ 3151, 31512, 31514, 31519 и модификации",2012
2598716,2598716_1,"С-класс (малый средний, компактный) до 4,3 м",HYUNDAI,"Elantra (Lantra, Avante)",2017
2598716,2598716_2,"С-класс (малый средний, компактный) до 4,3 м",FORD,Focus,2012
2598716,2598716_3,"С-класс (малый средний, компактный) до 4,3 м",KIA,Rio,2018
2847882,2847882_1,"D-класс (средний) до 4,6 м",TOYOTA,Land Cruiser,2018
1980599,1980599_1,"В-класс (малый) до 3,9 м",ВАЗ,Priora,2008
